data,distrito,concelho,confirmados,populacao,densidade_populacional
2021-11-04,GUARDA,GOUVEIA,2,12387,41.21
2021-11-04,SETÚBAL,GRÂNDOLA,0,14639,17.72
2021-11-04,GUARDA,GUARDA,3,38969,54.72
2021-11-04,BRAGA,GUIMARÃES,6,152309,631.99
2021-11-04,AÇORES,HORTA,1,14521,83.91
2021-11-04,CASTELO BRANCO,IDANHA-A-NOVA,2,8043,5.68
2021-11-04,AVEIRO,ÍLHAVO,3,38699,526.66
2021-11-04,FARO,LAGOA (FARO),4,22762,257.93
2021-11-04,AÇORES,LAGOA,1,14721,322.9
2021-11-04,FARO,LAGOS,4,30374,142.61
2021-11-04,AÇORES,LAJES DAS FLORES,0,1463,20.89
2021-11-04,AÇORES,LAJES DO PICO,0,4490,28.91
2021-11-04,VISEU,LAMEGO,1,24895,150.5
2021-11-04,LEIRIA,LEIRIA,17,125267,221.68
2021-11-04,LISBOA,LISBOA,60,509515,5092.6
2021-11-04,FARO,LOULÉ,11,68697,89.96
2021-11-04,LISBOA,LOURES,10,213687,1277.73
2021-11-04,LISBOA,LOURINHÃ,6,25855,175.68
2021-11-04,COIMBRA,LOUSÃ,2,17158,123.97
2021-11-04,PORTO,LOUSADA,1,46755,486.63
2021-11-04,SANTARÉM,MAÇÃO,1,6267,15.67
2021-11-04,BRAGANÇA,MACEDO DE CAVALEIROS,0,14516,20.76
2021-11-04,MADEIRA,MACHICO,1,19981,292.76
2021-11-04,AÇORES,MADALENA,0,5895,40.07
2021-11-04,LISBOA,MAFRA,8,84816,290.81
2021-11-04,PORTO,MAIA,11,138971,1675.56
2021-11-04,VISEU,MANGUALDE,3,18510,84.42
2021-11-04,GUARDA,MANTEIGAS,0,3007,24.65
2021-11-04,PORTO,MARCO DE CANAVESES,3,51496,255.07
2021-11-04,LEIRIA,MARINHA GRANDE,3,38508,205.65
2021-11-04,PORTALEGRE,MARVÃO,0,3005,19.4
2021-11-04,PORTO,MATOSINHOS,9,175357,2809.31
2021-11-04,AVEIRO,MEALHADA,1,19914,179.96
2021-11-04,GUARDA,MÊDA,1,4587,16.04
2021-11-04,VIANA DO CASTELO,MELGAÇO,0,8093,33.97
2021-11-04,BEJA,MÉRTOLA,0,6142,4.75
2021-11-04,VILA REAL,MESÃO FRIO,0,3964,148.74
2021-11-04,COIMBRA,MIRA,2,11832,95.4
2021-11-04,COIMBRA,MIRANDA DO CORVO,2,12708,100.55
2021-11-04,BRAGANÇA,MIRANDA DO DOURO,0,6830,14.02
2021-11-04,BRAGANÇA,MIRANDELA,2,21754,33.01
2021-11-04,BRAGANÇA,MOGADOURO,0,8392,11.03
2021-11-04,VISEU,MOIMENTA DA BEIRA,1,9736,44.26
2021-11-04,SETÚBAL,MOITA,3,64407,1165.53
2021-11-04,VIANA DO CASTELO,MONÇÃO,1,17869,84.56
2021-11-04,FARO,MONCHIQUE,0,5077,12.84
2021-11-04,VILA REAL,MONDIM DE BASTO,0,6946,40.36
2021-11-04,PORTALEGRE,MONFORTE,0,2975,7.08
2021-11-04,VILA REAL,MONTALEGRE,0,8997,11.17
2021-11-04,ÉVORA,MONTEMOR-O-NOVO,0,15647,12.69
2021-11-04,COIMBRA,MONTEMOR-O-VELHO,3,25224,110.17
2021-11-04,SETÚBAL,MONTIJO,2,57614,165.26
2021-11-04,ÉVORA,MORA,0,4138,9.32
2021-11-04,VISEU,MORTÁGUA,0,8803,35.05
2021-11-04,BEJA,MOURA,2,13718,14.31
2021-11-04,ÉVORA,MOURÃO,0,2450,8.79
2021-11-04,VILA REAL,MURÇA,0,5463,28.85
2021-11-04,AVEIRO,MURTOSA,0,10279,140.63
2021-11-04,LEIRIA,NAZARÉ,2,14165,171.84
2021-11-04,VISEU,NELAS,2,12974,103.21
2021-11-04,PORTALEGRE,NISA,0,6061,10.53
2021-11-04,AÇORES,NORDESTE,0,4862,47.92
2021-11-04,LEIRIA,ÓBIDOS,1,11850,83.72
2021-11-04,BEJA,ODEMIRA,3,24717,14.37
2021-11-04,LISBOA,ODIVELAS,7,161774,6095.48
2021-11-04,LISBOA,OEIRAS,10,177408,3866.78
2021-11-04,CASTELO BRANCO,OLEIROS,1,5003,10.62
2021-11-04,FARO,OLHÃO,4,44405,339.33
2021-11-04,AVEIRO,OLIVEIRA DE AZEMÉIS,5,66011,409.75
2021-11-04,VISEU,OLIVEIRA DE FRADES,0,9936,68.36
2021-11-04,AVEIRO,OLIVEIRA DO BAIRRO,1,24277,278.02
2021-11-04,COIMBRA,OLIVEIRA DO HOSPITAL,3,19253,82.1
2021-11-04,SANTARÉM,OURÉM,8,44044,105.7
2021-11-04,BEJA,OURIQUE,0,4607,6.95
2021-11-04,AVEIRO,OVAR,4,54260,367.37
2021-11-04,PORTO,PAÇOS DE FERREIRA,4,56728,799.1
2021-11-04,SETÚBAL,PALMELA,4,64269,138.18
2021-11-04,COIMBRA,PAMPILHOSA DA SERRA,3,4037,10.18
2021-11-04,PORTO,PAREDES,3,86067,549.04
2021-11-04,VIANA DO CASTELO,PAREDES DE COURA,0,8535,61.76
2021-11-04,LEIRIA,PEDRÓGÃO GRANDE,0,3410,26.49
2021-11-04,COIMBRA,PENACOVA,0,13694,63.18
2021-11-04,PORTO,PENAFIEL,1,69772,328.74
2021-11-04,VISEU,PENALVA DO CASTELO,0,7115,52.96
2021-11-04,CASTELO BRANCO,PENAMACOR,3,4755,8.44
2021-11-04,VISEU,PENEDONO,1,2591,19.38
2021-11-04,COIMBRA,PENELA,0,5397,40.04
2021-11-04,LEIRIA,PENICHE,3,26501,341.73
2021-11-04,VILA REAL,PESO DA RÉGUA,0,15773,166.28
2021-11-04,GUARDA,PINHEL,0,8511,17.57
2021-11-04,LEIRIA,POMBAL,2,51461,82.21
2021-11-04,AÇORES,PONTA DELGADA,9,67935,291.58
2021-11-04,MADEIRA,PONTA DO SOL,0,8593,185.92
2021-11-04,VIANA DO CASTELO,PONTE DA BARCA,5,11180,61.39
2021-11-04,VIANA DO CASTELO,PONTE DE LIMA,2,41315,129.01
2021-11-04,PORTALEGRE,PONTE DE SOR,0,14994,17.86
2021-11-04,PORTALEGRE,PORTALEGRE,1,22172,49.59
2021-11-04,ÉVORA,PORTEL,0,5828,9.7
2021-11-04,FARO,PORTIMÃO,8,55483,304.75
2021-11-04,PORTO,PORTO,22,216606,5229.5
2021-11-04,LEIRIA,PORTO DE MÓS,1,23275,88.89
2021-11-04,MADEIRA,PORTO MONIZ,0,2342,28.24
2021-11-04,MADEIRA,PORTO SANTO,0,5202,120.95
2021-11-04,BRAGA,PÓVOA DE LANHOSO,0,21499,159.67
2021-11-04,PORTO,PÓVOA DE VARZIM,2,62784,763.7
2021-11-04,AÇORES,POVOAÇÃO,0,5927,55.7
2021-11-04,AÇORES,VILA DA PRAIA DA VITÓRIA,1,21317,132.18
2021-11-04,CASTELO BRANCO,PROENÇA-A-NOVA,1,7298,18.46
2021-11-04,ÉVORA,REDONDO,3,6353,17.19
2021-11-04,ÉVORA,REGUENGOS DE MONSARAZ,2,10015,21.58
2021-11-04,VISEU,RESENDE,0,10137,82.18
2021-11-04,MADEIRA,RIBEIRA BRAVA,0,12435,189.99
2021-11-04,VILA REAL,RIBEIRA DE PENA,0,6016,27.66
2021-11-04,AÇORES,RIBEIRA GRANDE,2,32811,182.13
2021-11-04,SANTARÉM,RIO MAIOR,6,20379,74.71
2021-11-04,VILA REAL,SABROSA,0,5918,37.71
2021-11-04,GUARDA,SABUGAL,0,10585,12.87
2021-11-04,SANTARÉM,SALVATERRA DE MAGOS,1,21295,87.3
2021-11-04,VISEU,SANTA COMBA DÃO,0,10452,93.36
2021-11-04,MADEIRA,SANTA CRUZ,5,45281,555.6
2021-11-04,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
2021-11-04,AÇORES,SANTA CRUZ DAS FLORES,0,2165,30.53
2021-11-04,AVEIRO,SANTA MARIA DA FEIRA,7,138636,642.19
2021-11-04,VILA REAL,SANTA MARTA DE PENAGUIÃO,1,6599,95.25
2021-11-04,MADEIRA,SANTANA,0,6711,70.29
2021-11-04,SANTARÉM,SANTARÉM,8,57421,103.92
2021-11-04,SETÚBAL,SANTIAGO DO CACÉM,1,28791,27.17
2021-11-04,PORTO,SANTO TIRSO,3,68055,498.35
2021-11-04,FARO,SÃO BRÁS DE ALPORTEL,1,10416,67.91
2021-11-04,AVEIRO,SÃO JOÃO DA MADEIRA,2,21958,2765.49
2021-11-04,VISEU,SÃO JOÃO DA PESQUEIRA,0,7125,26.77
2021-11-04,VISEU,SÃO PEDRO DO SUL,3,15403,44.14
2021-11-04,AÇORES,SÃO ROQUE DO PICO,0,3266,22.94
2021-11-04,MADEIRA,SÃO VICENTE,0,5143,65.23
2021-11-04,SANTARÉM,SARDOAL,0,3741,40.6
2021-11-04,VISEU,SÁTÃO,1,11580,57.34
2021-11-04,GUARDA,SEIA,5,22234,51.03
2021-11-04,SETÚBAL,SEIXAL,8,167752,1757.49
2021-11-04,VISEU,SERNANCELHE,0,5396,23.6
2021-11-04,BEJA,SERPA,2,14304,12.94
2021-11-04,CASTELO BRANCO,SERTÃ,1,14577,32.63
2021-11-04,SETÚBAL,SESIMBRA,1,51858,264.96
2021-11-04,SETÚBAL,SETÚBAL,9,115126,499.83
2021-11-04,AVEIRO,SEVER DO VOUGA,0,11331,87.24
2021-11-04,FARO,SILVES,2,36226,53.27
2021-11-04,SETÚBAL,SINES,0,13715,67.46
2021-11-04,LISBOA,SINTRA,23,391402,1226.08
2021-11-04,LISBOA,SOBRAL DE MONTE AGRAÇO,0,10651,204.43
2021-11-04,COIMBRA,SOURE,2,17120,64.59
2021-11-04,PORTALEGRE,SOUSEL,0,4412,15.8
2021-11-04,COIMBRA,TÁBUA,0,11368,56.9
2021-11-04,VISEU,TABUAÇO,0,6033,45.07
2021-11-04,VISEU,TAROUCA,0,7804,77.98
2021-11-04,FARO,TAVIRA,2,24530,40.41
2021-11-04,BRAGA,TERRAS DE BOURO,0,6361,22.93
2021-11-04,SANTARÉM,TOMAR,5,36748,104.64
2021-11-04,VISEU,TONDELA,1,26357,71.0
2021-11-04,BRAGANÇA,TORRE DE MONCORVO,0,7695,14.48
2021-11-04,SANTARÉM,TORRES NOVAS,4,34933,129.38
2021-11-04,LISBOA,TORRES VEDRAS,6,78530,192.88
2021-11-04,GUARDA,TRANCOSO,1,8875,24.55
2021-11-04,PORTO,TROFA,2,38418,533.44
2021-11-04,AVEIRO,VAGOS,2,22740,137.89
2021-11-04,AVEIRO,VALE DE CAMBRA,1,21327,144.76
2021-11-04,VIANA DO CASTELO,VALENÇA,0,13290,113.46
2021-11-04,PORTO,VALONGO,4,97444,1297.18
2021-11-04,VILA REAL,VALPAÇOS,0,14818,27.0
2021-11-04,AÇORES,VELAS,0,5093,43.39
2021-11-04,ÉVORA,VENDAS NOVAS,0,11255,50.61
2021-11-04,ÉVORA,VIANA DO ALENTEJO,1,5145,13.07
2021-11-04,VIANA DO CASTELO,VIANA DO CASTELO,7,84417,264.61
2021-11-04,BEJA,VIDIGUEIRA,0,5510,17.4
2021-11-04,BRAGA,VIEIRA DO MINHO,2,11842,54.71
2021-11-04,CASTELO BRANCO,VILA DE REI,0,3323,17.35
2021-11-04,FARO,VILA DO BISPO,2,5154,28.78
2021-11-04,PORTO,VILA DO CONDE,2,79899,536.13
2021-11-04,AÇORES,VILA DO PORTO,0,5616,57.96
2021-11-04,BRAGANÇA,VILA FLOR,0,6044,22.74
2021-11-04,LISBOA,VILA FRANCA DE XIRA,6,141957,446.14
2021-11-04,AÇORES,VILA FRANCA DO CAMPO,0,11051,141.73
2021-11-04,SANTARÉM,VILA NOVA DA BARQUINHA,3,7461,150.64
2021-11-04,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,0,8910,82.14
2021-11-04,BRAGA,VILA NOVA DE FAMALICÃO,5,131676,653.19
2021-11-04,GUARDA,VILA NOVA DE FOZ CÔA,0,6503,16.33
2021-11-04,PORTO,VILA NOVA DE GAIA,21,300472,1783.64
2021-11-04,VISEU,VILA NOVA DE PAIVA,0,4687,26.7
2021-11-04,COIMBRA,VILA NOVA DE POIARES,0,6939,82.17
2021-11-04,VILA REAL,VILA POUCA DE AGUIAR,0,11961,27.37
2021-11-04,VILA REAL,VILA REAL,3,49962,131.9
2021-11-04,FARO,VILA REAL DE SANTO ANTÓNIO,1,18749,306.11
2021-11-04,CASTELO BRANCO,VILA VELHA DE RÓDÃO,0,3144,9.53
2021-11-04,BRAGA,VILA VERDE,4,46911,205.15
2021-11-04,ÉVORA,VILA VIÇOSA,0,7656,39.29
2021-11-04,BRAGANÇA,VIMIOSO,0,4023,8.35
2021-11-04,BRAGANÇA,VINHAIS,0,7746,11.15
2021-11-04,VISEU,VISEU,10,97249,191.77
2021-11-04,BRAGA,VIZELA,0,23897,967.49
2021-11-04,VISEU,VOUZELA,3,9619,49.66
2021-11-11,SANTARÉM,ABRANTES,3,35130,49.15
2021-11-11,AVEIRO,ÁGUEDA,5,46075,137.43
2021-11-11,GUARDA,AGUIAR DA BEIRA,0,4652,22.5
2021-11-11,ÉVORA,ALANDROAL,0,4992,9.2
2021-11-11,AVEIRO,ALBERGARIA-A-VELHA,4,24144,152.02
2021-11-11,FARO,ALBUFEIRA,7,41528,295.24
2021-11-11,SETÚBAL,ALCÁCER DO SAL,1,11659,7.77
2021-11-11,SANTARÉM,ALCANENA,2,12809,100.6
2021-11-11,LEIRIA,ALCOBAÇA,6,53555,131.22
2021-11-11,SETÚBAL,ALCOCHETE,3,19787,154.15
2021-11-11,FARO,ALCOUTIM,0,2159,3.75
2021-11-11,LISBOA,ALENQUER,1,44052,144.8
2021-11-11,BRAGANÇA,ALFÂNDEGA DA FÉ,0,4550,14.13
2021-11-11,VILA REAL,ALIJÓ,0,10625,35.7
2021-11-11,FARO,ALJEZUR,1,5594,17.29
2021-11-11,BEJA,ALJUSTREL,0,8247,17.99
2021-11-11,SETÚBAL,ALMADA,15,169039,2414.5
2021-11-11,GUARDA,ALMEIDA,0,5830,11.26
2021-11-11,SANTARÉM,ALMEIRIM,5,22546,101.5
2021-11-11,BEJA,ALMODÔVAR,1,6725,8.65
2021-11-11,SANTARÉM,ALPIARÇA,3,7059,74.02
2021-11-11,PORTALEGRE,ALTER DO CHÃO,0,3165,8.74
2021-11-11,LEIRIA,ALVAIÁZERE,0,6597,41.11
2021-11-11,BEJA,ALVITO,0,2477,9.35
2021-11-11,LISBOA,AMADORA,9,184106,7742.05
2021-11-11,PORTO,AMARANTE,4,53193,176.53
2021-11-11,BRAGA,AMARES,0,18129,221.22
2021-11-11,AVEIRO,ANADIA,4,27258,125.83
2021-11-11,AÇORES,ANGRA DO HEROÍSMO,1,33807,141.45
2021-11-11,LEIRIA,ANSIÃO,1,12039,68.37
2021-11-11,VIANA DO CASTELO,ARCOS DE VALDEVEZ,3,20926,46.75
2021-11-11,COIMBRA,ARGANIL,0,11014,33.09
2021-11-11,VISEU,ARMAMAR,0,5769,49.21
2021-11-11,AVEIRO,AROUCA,5,20720,62.96
2021-11-11,ÉVORA,ARRAIOLOS,0,6928,10.13
2021-11-11,PORTALEGRE,ARRONCHES,0,2820,8.96
2021-11-11,LISBOA,ARRUDA DOS VINHOS,0,15412,197.69
2021-11-11,AVEIRO,AVEIRO,16,78734,398.49
2021-11-11,PORTALEGRE,AVIS,0,4247,7.01
2021-11-11,LISBOA,AZAMBUJA,3,22716,86.48
2021-11-11,PORTO,BAIÃO,1,18748,107.42
2021-11-11,BRAGA,BARCELOS,5,116187,306.64
2021-11-11,BEJA,BARRANCOS,0,1634,9.7
2021-11-11,SETÚBAL,BARREIRO,9,75147,2065.05
2021-11-11,LEIRIA,BATALHA,2,15963,154.35
2021-11-11,BEJA,BEJA,3,33579,29.29
2021-11-11,CASTELO BRANCO,BELMONTE,1,6398,53.87
2021-11-11,SANTARÉM,BENAVENTE,6,30602,58.69
2021-11-11,LEIRIA,BOMBARRAL,1,12558,137.56
2021-11-11,ÉVORA,BORBA,0,6736,46.39
2021-11-11,VILA REAL,BOTICAS,0,4998,15.52
2021-11-11,BRAGA,BRAGA,16,182679,996.07
2021-11-11,BRAGANÇA,BRAGANÇA,8,33607,28.64
2021-11-11,BRAGA,CABECEIRAS DE BASTO,0,15628,64.63
2021-11-11,LISBOA,CADAVAL,1,13673,78.18
2021-11-11,LEIRIA,CALDAS DA RAINHA,8,51912,203.03
2021-11-11,MADEIRA,CALHETA,1,10867,97.46
2021-11-11,AÇORES,CALHETA (AÇORES),0,3184,25.22
2021-11-11,MADEIRA,CÂMARA DE LOBOS,2,33675,645.49
2021-11-11,VIANA DO CASTELO,CAMINHA,1,15877,116.3
2021-11-11,PORTALEGRE,CAMPO MAIOR,0,7874,31.85
2021-11-11,COIMBRA,CANTANHEDE,3,35011,89.57
2021-11-11,BRAGANÇA,CARRAZEDA DE ANSIÃES,1,5666,20.29
2021-11-11,VISEU,CARREGAL DO SAL,1,9271,79.31
2021-11-11,SANTARÉM,CARTAXO,4,23843,150.74
2021-11-11,LISBOA,CASCAIS,26,213608,2193.1
2021-11-11,LEIRIA,CASTANHEIRA DE PÊRA,1,2614,39.15
2021-11-11,CASTELO BRANCO,CASTELO BRANCO,10,51987,36.15
2021-11-11,AVEIRO,CASTELO DE PAIVA,1,15454,134.37
2021-11-11,PORTALEGRE,CASTELO DE VIDE,0,2919,11.02
2021-11-11,VISEU,CASTRO DAIRE,1,13823,36.47
2021-11-11,FARO,CASTRO MARIM,0,6237,20.73
2021-11-11,BEJA,CASTRO VERDE,1,6949,12.2
2021-11-11,GUARDA,CELORICO DA BEIRA,0,6928,28.02
2021-11-11,BRAGA,CELORICO DE BASTO,1,19040,105.15
2021-11-11,SANTARÉM,CHAMUSCA,1,9197,12.33
2021-11-11,VILA REAL,CHAVES,1,39343,66.54
2021-11-11,VISEU,CINFÃES,0,18244,76.24
2021-11-11,COIMBRA,COIMBRA,21,134166,420.06
2021-11-11,COIMBRA,CONDEIXA-A-NOVA,2,17733,127.88
2021-11-11,SANTARÉM,CONSTÂNCIA,0,4030,50.14
2021-11-11,SANTARÉM,CORUCHE,3,17471,15.66
2021-11-11,AÇORES,CORVO,0,464,27.12
2021-11-11,CASTELO BRANCO,COVILHÃ,14,46787,84.21
2021-11-11,PORTALEGRE,CRATO,0,3129,7.86
2021-11-11,BEJA,CUBA,0,4595,26.7
2021-11-11,PORTALEGRE,ELVAS,1,20528,32.52
2021-11-11,SANTARÉM,ENTRONCAMENTO,5,21558,1570.14
2021-11-11,AVEIRO,ESPINHO,2,29516,1401.52
2021-11-11,BRAGA,ESPOSENDE,2,34177,358.21
2021-11-11,AVEIRO,ESTARREJA,4,26006,240.42
2021-11-11,ÉVORA,ESTREMOZ,0,12728,24.77
2021-11-11,ÉVORA,ÉVORA,2,52428,40.11
2021-11-11,BRAGA,FAFE,4,48060,219.37
2021-11-11,FARO,FARO,9,61015,301.2
2021-11-11,PORTO,FELGUEIRAS,2,56422,487.49
2021-11-11,BEJA,FERREIRA DO ALENTEJO,0,7845,12.1
2021-11-11,SANTARÉM,FERREIRA DO ZÊZERE,0,7959,41.81
2021-11-11,COIMBRA,FIGUEIRA DA FOZ,9,58747,154.98
2021-11-11,GUARDA,FIGUEIRA DE CASTELO RODRIGO,0,5584,10.98
2021-11-11,LEIRIA,FIGUEIRÓ DOS VINHOS,1,5568,32.1
2021-11-11,GUARDA,FORNOS DE ALGODRES,0,4528,34.45
2021-11-11,BRAGANÇA,FREIXO DE ESPADA À CINTA,0,3298,13.51
2021-11-11,PORTALEGRE,FRONTEIRA,0,2974,11.96
2021-11-11,MADEIRA,FUNCHAL,21,104024,1365.86
2021-11-11,CASTELO BRANCO,FUNDÃO,4,26495,37.84
2021-11-11,PORTALEGRE,GAVIÃO,0,3263,11.08
2021-11-11,COIMBRA,GÓIS,1,3805,14.45
2021-11-11,SANTARÉM,GOLEGÃ,3,5339,63.32
2021-11-11,PORTO,GONDOMAR,10,165985,1258.22
2021-11-11,GUARDA,GOUVEIA,2,12387,41.21
2021-11-11,SETÚBAL,GRÂNDOLA,0,14639,17.72
2021-11-11,GUARDA,GUARDA,6,38969,54.72
2021-11-11,BRAGA,GUIMARÃES,5,152309,631.99
2021-11-11,AÇORES,HORTA,1,14521,83.91
2021-11-11,CASTELO BRANCO,IDANHA-A-NOVA,2,8043,5.68
2021-11-11,AVEIRO,ÍLHAVO,5,38699,526.66
2021-11-11,FARO,LAGOA (FARO),4,22762,257.93
2021-11-11,AÇORES,LAGOA,2,14721,322.9
2021-11-11,FARO,LAGOS,6,30374,142.61
2021-11-11,AÇORES,LAJES DAS FLORES,0,1463,20.89
2021-11-11,AÇORES,LAJES DO PICO,0,4490,28.91
2021-11-11,VISEU,LAMEGO,1,24895,150.5
2021-11-11,LEIRIA,LEIRIA,18,125267,221.68
2021-11-11,LISBOA,LISBOA,61,509515,5092.6
2021-11-11,FARO,LOULÉ,16,68697,89.96
2021-11-11,LISBOA,LOURES,12,213687,1277.73
2021-11-11,LISBOA,LOURINHÃ,4,25855,175.68
2021-11-11,COIMBRA,LOUSÃ,3,17158,123.97
2021-11-11,PORTO,LOUSADA,2,46755,486.63
2021-11-11,SANTARÉM,MAÇÃO,0,6267,15.67
2021-11-11,BRAGANÇA,MACEDO DE CAVALEIROS,1,14516,20.76
2021-11-11,MADEIRA,MACHICO,2,19981,292.76
2021-11-11,AÇORES,MADALENA,0,5895,40.07
2021-11-11,LISBOA,MAFRA,5,84816,290.81
2021-11-11,PORTO,MAIA,11,138971,1675.56
2021-11-11,VISEU,MANGUALDE,5,18510,84.42
2021-11-11,GUARDA,MANTEIGAS,0,3007,24.65
2021-11-11,PORTO,MARCO DE CANAVESES,5,51496,255.07
2021-11-11,LEIRIA,MARINHA GRANDE,5,38508,205.65
2021-11-11,PORTALEGRE,MARVÃO,4,3005,19.4
2021-11-11,PORTO,MATOSINHOS,10,175357,2809.31
2021-11-11,AVEIRO,MEALHADA,2,19914,179.96
2021-11-11,GUARDA,MÊDA,1,4587,16.04
2021-11-11,VIANA DO CASTELO,MELGAÇO,0,8093,33.97
2021-11-11,BEJA,MÉRTOLA,0,6142,4.75
2021-11-11,VILA REAL,MESÃO FRIO,0,3964,148.74
2021-11-11,COIMBRA,MIRA,3,11832,95.4
2021-11-11,COIMBRA,MIRANDA DO CORVO,5,12708,100.55
2021-11-11,BRAGANÇA,MIRANDA DO DOURO,1,6830,14.02
2021-11-11,BRAGANÇA,MIRANDELA,3,21754,33.01
2021-11-11,BRAGANÇA,MOGADOURO,1,8392,11.03
2021-11-11,VISEU,MOIMENTA DA BEIRA,1,9736,44.26
2021-11-11,SETÚBAL,MOITA,6,64407,1165.53
2021-11-11,VIANA DO CASTELO,MONÇÃO,1,17869,84.56
2021-11-11,FARO,MONCHIQUE,0,5077,12.84
2021-11-11,VILA REAL,MONDIM DE BASTO,0,6946,40.36
2021-11-11,PORTALEGRE,MONFORTE,0,2975,7.08
2021-11-11,VILA REAL,MONTALEGRE,1,8997,11.17
2021-11-11,ÉVORA,MONTEMOR-O-NOVO,1,15647,12.69
2021-11-11,COIMBRA,MONTEMOR-O-VELHO,5,25224,110.17
2021-11-11,SETÚBAL,MONTIJO,4,57614,165.26
2021-11-11,ÉVORA,MORA,1,4138,9.32
2021-11-11,VISEU,MORTÁGUA,0,8803,35.05
2021-11-11,BEJA,MOURA,4,13718,14.31
2021-11-11,ÉVORA,MOURÃO,0,2450,8.79
2021-11-11,VILA REAL,MURÇA,1,5463,28.85
2021-11-11,AVEIRO,MURTOSA,1,10279,140.63
2021-11-11,LEIRIA,NAZARÉ,5,14165,171.84
2021-11-11,VISEU,NELAS,2,12974,103.21
2021-11-11,PORTALEGRE,NISA,0,6061,10.53
2021-11-11,AÇORES,NORDESTE,0,4862,47.92
2021-11-11,LEIRIA,ÓBIDOS,1,11850,83.72
2021-11-11,BEJA,ODEMIRA,3,24717,14.37
2021-11-11,LISBOA,ODIVELAS,8,161774,6095.48
2021-11-11,LISBOA,OEIRAS,14,177408,3866.78
2021-11-11,CASTELO BRANCO,OLEIROS,1,5003,10.62
2021-11-11,FARO,OLHÃO,4,44405,339.33
2021-11-11,AVEIRO,OLIVEIRA DE AZEMÉIS,6,66011,409.75
2021-11-11,VISEU,OLIVEIRA DE FRADES,0,9936,68.36
2021-11-11,AVEIRO,OLIVEIRA DO BAIRRO,2,24277,278.02
2021-11-11,COIMBRA,OLIVEIRA DO HOSPITAL,1,19253,82.1
2021-11-11,SANTARÉM,OURÉM,10,44044,105.7
2021-11-11,BEJA,OURIQUE,0,4607,6.95
2021-11-11,AVEIRO,OVAR,7,54260,367.37
2021-11-11,PORTO,PAÇOS DE FERREIRA,2,56728,799.1
2021-11-11,SETÚBAL,PALMELA,6,64269,138.18
2021-11-11,COIMBRA,PAMPILHOSA DA SERRA,5,4037,10.18
2021-11-11,PORTO,PAREDES,3,86067,549.04
2021-11-11,VIANA DO CASTELO,PAREDES DE COURA,0,8535,61.76
2021-11-11,LEIRIA,PEDRÓGÃO GRANDE,0,3410,26.49
2021-11-11,COIMBRA,PENACOVA,1,13694,63.18
2021-11-11,PORTO,PENAFIEL,2,69772,328.74
2021-11-11,VISEU,PENALVA DO CASTELO,1,7115,52.96
2021-11-11,CASTELO BRANCO,PENAMACOR,2,4755,8.44
2021-11-11,VISEU,PENEDONO,1,2591,19.38
2021-11-11,COIMBRA,PENELA,0,5397,40.04
2021-11-11,LEIRIA,PENICHE,5,26501,341.73
2021-11-11,VILA REAL,PESO DA RÉGUA,1,15773,166.28
2021-11-11,GUARDA,PINHEL,0,8511,17.57
2021-11-11,LEIRIA,POMBAL,4,51461,82.21
2021-11-11,AÇORES,PONTA DELGADA,9,67935,291.58
2021-11-11,MADEIRA,PONTA DO SOL,1,8593,185.92
2021-11-11,VIANA DO CASTELO,PONTE DA BARCA,2,11180,61.39
2021-11-11,VIANA DO CASTELO,PONTE DE LIMA,4,41315,129.01
2021-11-11,PORTALEGRE,PONTE DE SOR,0,14994,17.86
2021-11-11,PORTALEGRE,PORTALEGRE,2,22172,49.59
2021-11-11,ÉVORA,PORTEL,0,5828,9.7
2021-11-11,FARO,PORTIMÃO,12,55483,304.75
2021-11-11,PORTO,PORTO,24,216606,5229.5
2021-11-11,LEIRIA,PORTO DE MÓS,2,23275,88.89
2021-11-11,MADEIRA,PORTO MONIZ,0,2342,28.24
2021-11-11,MADEIRA,PORTO SANTO,1,5202,120.95
2021-11-11,BRAGA,PÓVOA DE LANHOSO,0,21499,159.67
2021-11-11,PORTO,PÓVOA DE VARZIM,4,62784,763.7
2021-11-11,AÇORES,POVOAÇÃO,0,5927,55.7
2021-11-11,AÇORES,VILA DA PRAIA DA VITÓRIA,1,21317,132.18
2021-11-11,CASTELO BRANCO,PROENÇA-A-NOVA,1,7298,18.46
2021-11-11,ÉVORA,REDONDO,3,6353,17.19
2021-11-11,ÉVORA,REGUENGOS DE MONSARAZ,1,10015,21.58
2021-11-11,VISEU,RESENDE,1,10137,82.18
2021-11-11,MADEIRA,RIBEIRA BRAVA,1,12435,189.99
2021-11-11,VILA REAL,RIBEIRA DE PENA,0,6016,27.66
2021-11-11,AÇORES,RIBEIRA GRANDE,2,32811,182.13
2021-11-11,SANTARÉM,RIO MAIOR,4,20379,74.71
2021-11-11,VILA REAL,SABROSA,0,5918,37.71
2021-11-11,GUARDA,SABUGAL,0,10585,12.87
2021-11-11,SANTARÉM,SALVATERRA DE MAGOS,2,21295,87.3
2021-11-11,VISEU,SANTA COMBA DÃO,0,10452,93.36
2021-11-11,MADEIRA,SANTA CRUZ,7,45281,555.6
2021-11-11,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
